1607293561	",1047684941088215040,0.7003,1538622529.0,29.7378,-95.577493"
160747103	",1051543629473419264,0.0,1539542512.0,38.87700278,-77.00162778"
160765146	",1051122416515207168,-0.1531,1539442087.0,27.97627857,-82.72348361"
1608129271	",1055429312395010048,0.0,1540468931.0,39.6113,-86.1181"
160815844	",1049495160780967936,0.8074,1539054119.0,34.05600767,-118.23522637"
160819521	",1051600571365355520,0.5994,1539556088.0,31.82111111,-106.46805556"
16082432	",1052902839834558465,0.4404,1539866573.0,38.8951,-77.0367"
160838628	",1053483780298616834,0.7717,1540005080.0,40.7997,-113.8"
16083950	",1051678107269246976,0.7925,1539574574.0,30.0039451,-90.100987"
16089159	",1050694601693106176,0.6751,1539340088.0,34.09049099,-118.38476321"
1608966732	",1052783503480377344,0.0,1539838121.0,37.7692,-120.857"
1608998515	",1057853636875829249,0.0,1541046935.0,34.1692,-118.3429"
1609419764	",1054463649383899136,0.0,1540238699.0,37.7767399,-122.41636"
16095761	",1050871752295940096,0.0,1539382324.0,30.2736,-91.8993"
160970719	",1056888854710378496,-0.296,1540816913.0,29.69,-95.2"
16097183	",1050781792863772673,0.7351,1539360876.0,40.73802,-73.9902199"
16099474	",1051946530125438976,0.3612,1539638571.0,37.7793,-122.419"
16100056	",1052029027903397888,0.6486,1539658240.0,40.94007263,-74.12048863"
161002536	",1053853382346186752,0.8766,1540093200.0,32.77922621,-96.76044176"
161005292	",1050072099858059264,0.0,1539191672.0,29.54954722,-95.10045332"
16101678	",1057794748864491520,0.0,1541032895.0,42.30789831,-71.65642234', ',1057259257870065664,0.0,1540905224.0,41.85385642,-72.42929644', ',1057239813097697285,0.0,1540900588.0,42.30881927,-71.6571556', ',1055498145138909184,0.0,1540485342.0,42.5529528,-71.47633856"
16105679	",1050413457508458496,0.4664,1539273058.0,26.78480066,-80.04305655"
16105832	",1053127662930137088,0.5888,1539920175.0,32.6279,-117.048"
1610650862	",1052036594411163648,0.7506,1539660044.0,41.1411,-73.2642"
161086061	",1051577024547033090,0.7269,1539550474.0,34.169944,-118.327684"
161092530	",1047317746583650304,0.0,1538534983.0,40.7577936,-73.98591185"
16112646	",1048912379000606721,0.7003,1538915173.0,38.871111,-77.055833"
16114439	",1050434336753930246,0.25,1539278036.0,39.95107641,-75.15019589"
161191947	",1046975738841391111,0.2263,1538453442.0,49.26999,-123.09588"
16121697	",1056356463294201856,0.0,1540689981.0,38.65542616,-90.29790238"
1612403876	",1057760489793617920,-0.1531,1541024727.0,38.75954686,-121.29396971', ',1055530189608837120,0.2732,1540492982.0,38.75954686,-121.29396971"
16128871	",1047698018928087041,-0.4019,1538625647.0,35.9291,-86.8574"
16129254	",1056217082382159873,0.0,1540656750.0,29.937767,-89.96562"
16129270	",1053298052310687744,0.0,1539960799.0,43.7166,-79.3407"
161300704	",1051976796239945728,0.1027,1539645787.0,41.77,-88.15', ',1049144588244463616,0.7506,1538970536.0,41.77,-88.15"
16130788	",1050129133995532288,0.0,1539205270.0,34.20232597,-118.19375126"
16136269	",1054909466162810881,0.0,1540344990.0,41.0235,-73.7618"
1613730758	",1047665265616609281,0.8957,1538617838.0,36.35324,-119.29886"
161377062	",1050463873017368576,0.0,1539285078.0,34.1676,-118.661"
1613773490	",1054915661170987008,0.6369,1540346467.0,35.3461,-119.119"
161455277	",1052694231935066112,0.6249,1539816837.0,40.18311812,-74.88148473"
161458443	",1056292210767994882,0.0,1540674662.0,29.7629,-95.3832"
16146281	",1049639499339325440,0.0,1539088532.0,39.93856,-80.1158899"
161464114	",1054143250729263104,0.25,1540162310.0,42.3145,-83.0378"
16146881	",1048229495998767104,-0.34,1538752361.0,33.69991516,-118.01219519"
16147965	",1054039273937133568,0.6597,1540137520.0,40.9292001,-74.48410014"
161480350	",1050589618268135425,-0.5719,1539315058.0,30.33755493,-97.73370943"
161508874	",1050103028676747264,-0.3612,1539199046.0,39.74558736,-75.54713641"
16151705	",1052595665778434052,0.4215,1539793337.0,35.91431355,-94.97388649"
1615304064	",1049002657212325889,0.0,1538936697.0,39.2797461,-76.6099649"
161540858	",1046924400535199744,0.0,1538441202.0,41.86003,-88.0481788"
16155053	",1054804449196072961,0.0,1540319952.0,37.372,-122.026"
1615573224	",1052924742506881024,0.34,1539871795.0,42.29654019,-71.08061492"
16156652	",1053433213777960960,0.0,1539993024.0,41.4090427,-75.6645443"
161605938	",1057313523787804672,-0.7845,1540918162.0,36.7888415,-119.693094', ',1048316607469170689,0.0,1538773130.0,36.788845,-119.6930825"
1616583691	",1051234349914488833,0.5719,1539468774.0,34.08502632,-118.31987074', ',1051630996821397504,-0.5267,1539563342.0,29.42634,-98.49064"
161659247	",1053857316636889094,0.0,1540094138.0,32.7833,-96.8"
1616714246	",1057118174087389184,0.6705,1540871587.0,40.7649903,-111.84602332"
16172008	",1055481506339139585,0.0772,1540481375.0,36.4291,-84.9324"
161728160	",1051228570163412992,0.7506,1539467396.0,43.05,-76.15', ',1052239938475896832,-0.6486,1539708525.0,43.05,-76.15', ',1053047308420472833,0.0,1539901017.0,43.05,-76.15', ',1048979122985160705,-0.296,1538931086.0,43.05,-76.15"
16172956	",1049444044785487874,0.3612,1539041932.0,41.66,-87.55"
161731398	",1051382882801979392,0.0,1539504187.0,38.04169221,-84.49109876', ',1056784999536455680,0.4168,1540792152.0,34.04152956,-118.26902552', ',1056268512958861313,0.0,1540669012.0,33.34970523,-115.73166292"
1617572898	",1056857485515149313,0.9001,1540809434.0,41.16347,-73.86074"
16182412	",1050744023181393920,0.0,1539351871.0,33.8092241,-117.84421505"
16183363	",1051569302820798465,0.4019,1539548633.0,45.72771863,-121.48382702"
16184258	",1051219124574191618,0.6124,1539465144.0,41.31329046,-73.99785819"
161846925	",1047914470213705729,0.6705,1538677253.0,25.08434542,-77.31259346"
161860804	",1051999361566236673,0.0,1539651167.0,40.7989,-74.4785"
16187018	",1054942013974630402,-0.4391,1540352750.0,38.58301,-121.50584"
1619000293	",1048394336340070400,-0.34,1538791662.0,36.37256,-94.20909"
1619063816	",1057743712586006533,0.0,1541020727.0,41.12671,-104.80244"
161907142	",1056652656641523712,0.0,1540760599.0,40.17791738,-75.54112977"
1619079224	",1051287198136500224,0.4767,1539481374.0,26.21252,-81.802328"
161917923	",1056548054931632128,0.0772,1540735660.0,38.7134516,-77.7952712"
161918200	",1056585036097437696,0.0,1540744477.0,43.1,-89.3199999', ',1056913743680987136,0.0,1540822847.0,43.1,-89.3199999', ',1052318267111428097,-0.0772,1539727200.0,43.1,-89.3199999', ',1046856079538237440,0.765,1538424913.0,43.1,-89.3199999"
161918324	",1053752651958050816,0.296,1540069184.0,44.6039543,-80.8931184"
161918455	",1051509261354717184,0.0,1539534318.0,38.8942786,-77.4310992', ',1053701938632486912,0.3612,1540057093.0,39.1856597,-78.1633341', ',1053735555962351616,0.3612,1540065108.0,38.8942786,-77.4310992', ',1053356139218259968,0.0,1539974648.0,38.9695545,-77.3860976"
161922623	",1053328922388164609,0.4939,1539968159.0,40.0194,-105.259"
16193035	",1052088280840396801,-0.0772,1539672367.0,37.7793,-122.419"
1619514037	",1053708662097637377,-0.296,1540058696.0,48.47782896,-123.53030562"
16195349	",1048013250242236416,0.0,1538700804.0,32.718,-117.134', ',1056299525608853504,0.0,1540676406.0,37.7793,-122.419"
16195600	",1056691831445032960,0.5719,1540769939.0,45.03249,-93.3601"
16196397	",1049454710917349381,0.0,1539044475.0,42.0053263,-87.88769214"
16196551	",1057810389411364864,0.5423,1541036624.0,43.7166,-79.3407"
16196638	",1048993970817310721,0.4404,1538934626.0,43.85364595,-79.44616781"
16199052	",1057542155290505217,0.2732,1540972672.0,45.4602869,-122.65103292"
16201955	",1046767382591680512,-0.1779,1538403766.0,40.7423,-73.9743"
1620279848	",1046812077078319104,0.4215,1538414422.0,39.91947,-75.1523"
16204520	",1046923515562086400,0.0,1538440991.0,28.1558,-81.4765"
1620473509	",1050930145429729280,0.34,1539396246.0,41.01922169,-74.12762483"
1620817080	",1046768145938206720,-0.3612,1538403948.0,27.94015,-101.21744', ',1047532507501973504,0.7906,1538586186.0,34.00714,-118.33818"
162093993	",1053119404311904256,0.4939,1539918206.0,32.75,-97.01', ',1049362570417602560,0.2023,1539022507.0,32.75,-97.01"
162109003	",1053225914480369665,0.0,1539943600.0,43.1261,-77.57481', ',1047790562051424256,0.4019,1538647711.0,43.1234,-77.5681', ',1048566176941572096,0.0,1538832632.0,43.1234,-77.5681"
1621148839	",1055666781325574144,0.0,1540525548.0,25.79977324,-80.20141426"
16214742	",1055510182766264324,0.0,1540488212.0,28.43101265,-81.30841732"
1621508520	",1054948649346756608,0.0,1540354332.0,34.0522,-118.243', ',1052234003535806465,0.0,1539707110.0,34.0522,-118.243"
16215925	",1055313537008975872,-0.1531,1540441328.0,36.175,-115.136"
1621607545	",1047228168820674561,0.0,1538513626.0,45.5038,-73.5744"
162198367	",1056261835589066754,0.7297,1540667420.0,34.01367,-118.28649"
162208649	",1056331880482701312,0.2732,1540684120.0,35.30268,-119.09927"
1622306113	",1049738526869377024,0.8442,1539112142.0,36.175,-115.136"
1622382488	",1048561844254904320,0.6705,1538831599.0,40.745278,-74.002222"
16224206	",1048333384701890561,0.0,1538777130.0,43.66484,-72.46724"
162247864	",1051983716833202176,0.0,1539647437.0,35.99536387,-78.90144736"
16226781	",1056646658795155456,0.7783,1540759169.0,33.4615959,-112.0762493"
16233274	",1050182967912517643,0.3612,1539218105.0,34.0399163,-118.2671698', ',1050564381141069824,0.6369,1539309041.0,34.0399163,-118.2671698"
1624054814	",1048646120388276224,0.87,1538851692.0,33.578387,-101.9564725', ',1048300081911234561,0.694,1538769190.0,33.5691904,-101.8977271"
1624082719	",1052630679836549121,0.6633,1539801685.0,33.5691904,-101.8977271', ',1057330267457638400,0.8271,1540922154.0,33.5881628,-101.8921657', ',1053769357875044352,0.6633,1540073167.0,33.5881628,-101.8921657', ',1048332579387060224,0.4995,1538776938.0,33.5691904,-101.8977271"
1624116662	",1051966696360210432,0.4466,1539643379.0,36.12756732,-97.07307755"
16241878	",1051035892201218049,0.0,1539421458.0,39.52925881,-119.81432073"
1624327363	",1054731715757785088,0.2732,1540302611.0,32.50241796,-84.94024142"
162441696	",1051035082725572609,0.6486,1539421265.0,39.71,-105.08', ',1048558723700912128,0.0,1538830855.0,39.71,-105.08', ',1049626597676863488,0.7506,1539085456.0,39.71,-105.08', ',1052872221419393026,0.6486,1539859273.0,39.71,-105.08"
16245157	",1055064298903482369,0.0,1540381905.0,40.73437264,-73.99029404', ',1047723318999015424,0.4404,1538631679.0,40.1724,-74.49501', ',1048217026307796992,0.0,1538749388.0,40.73628194,-73.99120667', ',1051216146605727744,0.0,1539464434.0,40.73661,-73.99181', ',1055077544494620674,0.0,1540385063.0,40.73499836,-73.99110931', ',1051975554726064128,0.0,1539645491.0,40.73642181,-73.99044359', ',1047814251484729344,0.0,1538653359.0,40.73424853,-73.9904101"
1624658371	",1053037325993807872,0.6908,1539898637.0,31.7658,-106.489"
16248250	",1048761757370601473,0.0,1538879262.0,40.7142,-74.0064"
1625263764	",1054899747948056576,0.0,1540342673.0,42.471,-92.31525"
1625618149	",1047622894782742528,0.0,1538607736.0,40.79348,-77.86243"
16258223	",1049669782222635009,0.6249,1539095752.0,40.7142,-74.0064"
16264556	",1051638311712780289,0.5267,1539565086.0,38.0297,-84.4947', ',1053061262907707393,0.4939,1539904344.0,38.039335,-84.504855"
16265144	",1050062398424539136,0.0,1539189359.0,34.00362859,-118.39331478"
16265306	",1047505420703752192,0.0,1538579728.0,34.43377647,-119.73077906"
1626586550	",1047871298242793472,-0.5719,1538666960.0,29.95552675,-90.06376121"
16267684	",1051212736628187136,0.0,1539463621.0,34.00216649,-118.48819351"
16268250	",1053510955198570497,0.8709,1540011559.0,48.29774055,-122.65447217"
16268936	",1048991068342112260,0.5719,1538933934.0,38.67841,-121.20368"
1626968048	",1051271536605310976,0.0,1539477640.0,34.15525902,-118.16425761"
1627011218	",1048175985059803137,0.6249,1538739603.0,33.08895808,-96.83969303"
16270679	",1048103507495190528,0.0258,1538722323.0,43.8032831,-79.3964016', ',1052017803958636544,-0.4215,1539655564.0,43.7899851,-79.3680869', ',1056421831526223873,0.0,1540705566.0,43.65627,-79.3847434', ',1049881233868693505,0.2263,1539146166.0,43.6724444,-79.4676485', ',1048776441599602688,0.5106,1538882763.0,43.6359435,-79.4280927', ',1055062872827551751,-0.34,1540381565.0,43.7077972,-79.5335038', ',1055478201210699776,0.0,1540480587.0,43.7677099,-79.1896443', ',1053418542102667264,-0.4215,1539989526.0,43.6377347,-79.4332606', ',1047872040626208769,-0.34,1538667137.0,43.7467555,-79.5264173', ',1056984543549366272,-0.34,1540839727.0,43.7607416,-79.4106677', ',1050998588086636544,-0.34,1539412564.0,43.6687797,-79.3375539', ',1053930406565855232,-0.34,1540111564.0,43.6650445,-79.3682814', ',1052930388002267136,-0.34,1539873141.0,43.7224282,-79.5541485', ',1051934760916934656,0.0,1539635765.0,43.7751163,-79.4364754', ',1053417015371808768,0.4019,1539989162.0,43.7151471,-79.4287435', ',1052644441360662534,-0.34,1539804966.0,43.6380248,-79.4318773', ',1048283208226418689,-0.34,1538765167.0,43.6414781,-79.4131788', ',1052543769663471616,0.5106,1539780964.0,43.7274404,-79.265925', ',1054375887767027713,-0.34,1540217775.0,43.6650445,-79.3682814', ',1052698799519531009,-0.4215,1539817926.0,43.6541472,-79.3398018', ',1049746856778059776,0.0,1539114128.0,43.6672707,-79.3737536', ',1051664479975550976,-0.34,1539571325.0,43.6643444,-79.4345229', ',1049151424993665025,-0.34,1538972166.0,43.6764085,-79.4258561', ',1057012225934798851,0.0,1540846327.0,43.6459444,-79.4062979', ',1051866829981925377,-0.34,1539619569.0,43.670243,-79.3867713', ',1048617901132042240,-0.2732,1538844964.0,43.6300467,-79.5174111', ',1055404117223444480,0.4019,1540462924.0,43.7691077,-79.5522053', ',1051517020825620485,-0.34,1539536168.0,43.7137095,-79.442523', ',1055200274023964672,-0.34,1540414324.0,43.8199725,-79.2981009', ',1049312507234594816,0.0,1539010571.0,43.6448762,-79.456235', ',1055271744972439552,0.0,1540431364.0,43.6672707,-79.3737536', ',1052231277229699072,-0.34,1539706460.0,43.7037481,-79.3997134', ',1051532103521845248,0.4019,1539539764.0,43.6000291,-79.5086564', ',1053472396940898304,-0.34,1540002366.0,43.6537082,-79.3732267', ',1052552825144786946,-0.34,1539783123.0,43.6493971,-79.5196196', ',1056920114854051840,-0.5859,1540824366.0,43.7607416,-79.4106677', ',1055472073345323011,-0.34,1540479126.0,43.7777327,-79.3242484', ',1053901721733423104,0.0,1540104725.0,43.6968303,-79.3156435', ',1050751958817132544,-0.34,1539353763.0,43.796147,-79.227528', ',1050879293667102725,-0.5859,1539384122.0,43.6915059,-79.597758', ',1056940838880796673,0.0,1540829307.0,43.6401965,-79.3937601', ',1054414097909985283,-0.34,1540226885.0,43.6742502,-79.3514995', ',1055025119897239552,-0.34,1540372564.0,43.680938,-79.3348492', ',1046905618467102722,0.0,1538436724.0,43.6781159,-79.3445453', ',1056984547747917831,-0.34,1540839728.0,43.687346,-79.3980646', ',1052886033250091008,-0.34,1539862566.0,43.6589674,-79.4284949', ',1050058917185802240,-0.34,1539188529.0,43.6354665,-79.5573162', ',1053107484137873413,-0.4215,1539915364.0,43.7796348,-79.3457883', ',1051855744419733504,-0.34,1539616926.0,43.6663621,-79.4053356', ',1052542763038924800,0.5106,1539780724.0,43.649412,-79.3767302', ',1051528576107982849,-0.34,1539538923.0,43.6613677,-79.3823971', ',1046850257840218113,-0.34,1538423525.0,43.812125,-79.301909', ',1048496102708797440,0.5106,1538815925.0,43.6703975,-79.4594742', ',1048688365439254528,0.2263,1538861764.0,43.6976678,-79.3888066', ',1054138288854966272,-0.34,1540161127.0,43.7615594,-79.4110113', ',1053383326726266887,-0.34,1539981130.0,43.7684439,-79.1862728', ',1053006837602226176,0.0,1539891368.0,43.7694008,-79.3756806', ',1057002155427667969,0.5106,1540843926.0,43.6459775,-79.3790276', ',1047635452520534016,0.0,1538610730.0,43.6382232,-79.4488251"
16272088	",1056930856453967872,0.0,1540826927.0,29.948479,-90.070864"
16274331	",1052748111947419649,0.0,1539829683.0,34.0522,-118.243', ',1057805482092462080,0.0,1541035454.0,34.0522,-118.243"
162751541	",1047510038644838400,0.3182,1538580829.0,34.1,-118.33333333"
1627702052	",1053799519098429442,0.3182,1540080358.0,39.97,-75.75"
16279528	",1052662841751293952,0.6908,1539809353.0,34.07372095,-118.24016679', ',1053020989167202305,0.4588,1539894742.0,33.9069,-118.083"
162805587	",1055059299288801280,0.0,1540380713.0,38.9684,-76.95193', ',1051916188534677504,0.4404,1539631337.0,38.90780039,-76.86396077', ',1049032436783271937,0.0,1538943797.0,38.93085999,-76.9670055', ',1057495095195377665,0.0,1540961452.0,38.8951,-77.0367', ',1055585608930869254,0.0,1540506195.0,38.8951,-77.0367', ',1047528099322187776,0.0,1538585135.0,38.8951,-77.0367"
162805700	",1049380786284113920,0.7003,1539026850.0,40.10593,-88.22719', ',1053355178760593408,0.0,1539974419.0,40.10624369,-88.24135317"
1628447593	",1052198372935897091,0.3612,1539698615.0,34.4258,-119.714"
1628453161	",1053860621714898945,-0.2023,1540094926.0,44.7601,-85.6123', ',1048388267173978112,0.6249,1538790215.0,44.7601,-85.6123"
16284746	",1056596138399272960,0.0,1540747124.0,39.964387,-76.7689', ',1048279387248975872,-0.3818,1538764256.0,40.18246,-77.21533"
16285290	",1048409167399149568,0.0,1538795198.0,33.44824701,-112.09627333', ',1048975629109145601,0.0,1538930253.0,33.30351736,-111.97040035"
16285699	",1049433185753464832,0.0,1539039343.0,36.13690872,-86.799371', ',1049118659082379264,0.0,1538964354.0,40.7,-73.95"
16289241	",1057857025881845760,0.0,1541047743.0,41.4996,-81.6937', ',1050455488599662604,0.0,1539283079.0,27.9473,-82.4558"
1628988308	",1049845490022518785,0.4939,1539137644.0,46.8122,-71.2226"
16290855	",1048269438351339520,0.0,1538761884.0,40.7142,-74.0064"
162917204	",1049455977597206529,-0.4404,1539044777.0,25.78122,-80.18776"
162921659	",1047491671775014913,0.0,1538576450.0,41.41222,-81.55944"
16297928	",1051296262035771392,0.0,1539483535.0,40.72903,-74.04536"
16298103	",1053846654711787520,0.5106,1540091596.0,33.71862484,-118.28229447"
162985020	",1047963669387071488,0.0,1538688983.0,33.841469,-84.327983"
16298906	",1049369444915576837,0.0,1539024146.0,37.43517,-79.17079"
16302531	",1057352694392741888,0.25,1540927501.0,34.0522,-118.243"
16304083	",1052908640536018949,-0.4939,1539867956.0,25.78333,-80.19948"
16305006	",1046926707427557376,0.0,1538441752.0,40.0649658,-83.0254837"
16307371	",1055486145201627138,0.0,1540482481.0,40.8279175,-73.92572902"
1630834849	",1051620615948562435,0.3605,1539560867.0,32.04,-82.06"
163102718	",1050853486101856256,0.4019,1539377969.0,38.88,-94.82', ',1054462072359051264,0.6486,1540238323.0,38.88,-94.82', ',1047461124638093312,0.0,1538569167.0,38.88,-94.82"
1631053112	",1052254480144719873,0.0,1539711992.0,40.7779,-73.9675"
16313575	",1054468795820056577,0.1027,1540239926.0,27.95072135,-82.44779058"
1631443243	",1050568789341876224,0.0,1539310092.0,33.77237,-84.36609"
1631452801	",1052330971654164480,0.6369,1539730229.0,29.2073,-81.0379"
1631659268	",1052731716438249472,0.5106,1539825774.0,38.58004361,-121.49960518"
16317339	",1051311260833341440,0.296,1539487111.0,38.37364258,-75.06910801"
16318212	",1049429184370610178,0.4404,1539038389.0,46.8789,-96.7847"
163210818	",1053779868817805312,0.7351,1540075673.0,39.13111111,-84.51611111"
1632193302	",1054379700418633728,0.0,1540218684.0,36.1486282,-115.208931"
16326302	",1053859589924503552,0.0,1540094680.0,34.0522,-118.243"
163268913	",1051104733325332480,0.6249,1539437871.0,28.66615609,-81.41153488"
16328064	",1053805965764628483,-0.1531,1540081895.0,42.1914,-122.701"
163292789	",1056683396729106432,0.0,1540767928.0,25.80024,-80.20123"
163333508	",1050486048327757825,0.0,1539290365.0,38.939926,-119.9771868', ',1052316295775973377,0.296,1539726730.0,38.939926,-119.9771868"
163333641	",1047164629317603330,0.0,1538498477.0,39.249683,-119.9526847"
163333758	",1046849859360194560,0.0772,1538423430.0,39.7392358,-104.990251', ',1054114834306875392,0.0772,1540155535.0,39.7392358,-104.990251', ',1050800465930203137,0.0,1539365328.0,39.7392358,-104.990251', ',1052267981584052224,0.296,1539715211.0,39.7392358,-104.990251"
163333908	",1054464148518559744,0.8519,1540238818.0,34.8526176,-82.3940104', ',1051182902577266688,0.296,1539456508.0,34.8526176,-82.3940104', ',1049007702964236289,0.3612,1538937900.0,34.8526176,-82.3940104', ',1054843481368088576,0.4215,1540329258.0,34.8526176,-82.3940104', ',1048595197360136193,0.0,1538839551.0,34.8526176,-82.3940104', ',1054035033483173888,-0.5859,1540136509.0,34.8526176,-82.3940104"
1633497056	",1051180562159931398,0.7096,1539455950.0,41.67694444,-85.58"
16336478	",1048582199199649793,0.0,1538836452.0,33.957845,-83.378571"
1633825141	",1057387649726640128,-0.8109,1540935835.0,40.72628,-73.98158"
1633829161	",1055125636417761280,0.0,1540396529.0,34.03847352,-81.09163109"
16339614	",1048381354952548353,0.5859,1538788567.0,26.0906485,-81.7198087"
1634029490	",1053096138524516357,-0.7782,1539912659.0,42.48759671,-83.14214099"
16343928	",1050348814886989824,0.6656,1539257646.0,40.7577936,-73.98591185"
16345004	",1049088145499729920,0.875,1538957079.0,41.883222,-87.632496"
1634718049	",1051175470258184192,0.6705,1539454736.0,34.03363463,-118.23986292"
163477398	",1047339422725824512,0.8777,1538540151.0,40.77274259,-73.972216"
163518280	",1047848871265755138,0.1027,1538661613.0,40.75168,-73.9885"
16353506	",1051507646531100673,0.7555,1539533933.0,32.00757351,-96.43353769', ',1047469114812452865,0.0,1538571072.0,30.0259954,-95.25889139"
163539091	",1052304702740852736,0.5719,1539723966.0,34.00018765,-118.48210608"
16355899	",1048606836528750593,0.3612,1538842326.0,41.883222,-87.632496"
16356325	",1050015195765112832,0.0,1539178105.0,43.0373,-87.9188"
16357006	",1053474838029975553,0.0,1540002948.0,34.0371996,-118.469234"
16357475	",1046968532997672962,0.5994,1538451724.0,38.5542,-121.539"
16357536	",1054109801154789378,0.0,1540154335.0,34.57474465,-82.70848754"
163578874	",1048968301647290368,0.0,1538928506.0,39.0066993,-77.4291298"
163581619	",1047548227770142720,0.0,1538589934.0,39.5296329,-119.8138027"
163594388	",1057724104202170378,0.7351,1541016052.0,40.74288428,-74.00756028"
163613966	",1053267039635169283,0.0,1539953405.0,40.65,-73.95', ',1051255317210849282,0.0,1539473773.0,40.65,-73.95"
163614829	",1051470677935558656,0.6369,1539525119.0,35.1449837,-101.9014221"
163621065	",1056587762369998848,0.2732,1540745127.0,32.7155,-117.1585"
1636477429	",1048697488021049344,0.0,1538863939.0,25.05120049,-77.46820261"
163648768	",1049791177950617601,0.8402,1539124695.0,32.4212,-110.976"
16365574	",1050550414100361217,-0.9186,1539305711.0,49.2819,-123.1204"
16366160	",1053878179071430664,0.0,1540099112.0,37.77906687,-122.41709882', ',1052356544329904128,0.0,1539736326.0,37.77888374,-122.41995652', ',1051188027995897858,0.0,1539457730.0,37.44206,-122.143005"
163665743	",1053068686796447746,0.0,1539906114.0,33.99008,-118.26601"
163667603	",1048740186060939264,-0.6369,1538874119.0,46.86156399,-113.98467342"
163672500	",1054179283961298944,0.0,1540170901.0,29.71711234,-95.38997155"
163695257	",1053481670546984960,0.4588,1540004577.0,45.518237,-122.678249"
1636964166	",1048760301934600192,0.7351,1538878915.0,34.06194,-118.34676"
16369964	",1051539577800982528,0.5106,1539541546.0,38.8575,-82.1286"
16371731	",1056191836874784769,0.7269,1540650731.0,36.96425105,-122.01885252"
16372127	",1050222490843312128,0.0,1539227528.0,43.68059921,-79.61174011', ',1056683560277602304,0.0,1540767967.0,43.68059921,-79.61174011', ',1047562727479238658,0.0,1538593391.0,43.68059921,-79.61174011', ',1050556948842782720,0.0,1539307269.0,43.68059921,-79.61174011', ',1047201086203998208,0.0,1538507169.0,43.68059921,-79.61174011', ',1052530452765073408,0.0,1539777789.0,43.68059921,-79.61174011', ',1051217547499098115,0.0,1539464768.0,43.68059921,-79.61174011', ',1054357487359590400,0.0,1540213388.0,43.68059921,-79.61174011', ',1057316979906957317,0.4215,1540918986.0,43.68059921,-79.61174011', ',1046692241643835392,0.0,1538385851.0,43.68059921,-79.61174011"
16372396	",1057114000742383616,0.0,1540870592.0,42.5033,-82.9385"
163726919	",1048795999664328704,0.7717,1538887426.0,41.49133065,-72.08935796"
163728896	",1051187835057963013,0.0,1539457684.0,33.4219,-111.935"
163730016	",1053737594415144961,0.34,1540065594.0,47.694619,-116.788735"
163744187	",1048644941809897474,0.624,1538851411.0,39.10659739,-93.18957798"
16376198	",1047857062749728768,0.0,1538663566.0,28.358333,-81.558889"
16381945	",1049688065206341634,0.0,1539100111.0,41.50760691,-71.30193329"
1638320850	",1051234177931206656,0.0,1539468733.0,46.81842727,-92.08463897"
1638548726	",1055585789319528448,-0.3612,1540506238.0,34.04982,-118.25819"
1638586303	",1054549414524715008,0.3612,1540259147.0,32.7833,-96.8"
163859170	",1047210066183696385,0.0,1538509310.0,35.08018287,-81.70515457"
1638595435	",1046710272952389632,0.6124,1538390150.0,31.90267612,-110.98750097"
1638696600	",1057442578335846400,0.296,1540948931.0,36.80896,-119.69238"
1638826111	",1050755129702531073,0.802,1539354519.0,38.43174223,-78.86865007"
16389360	",1047592137938952193,0.0,1538600403.0,37.3613,-122.1289"
1639210824	",1048613685835567106,0.0,1538843959.0,41.47264677,-71.96081598"
1639251325	",1050457443174625280,0.0,1539283545.0,29.0989,-110.954"
16394668	",1054488655845310465,-0.4019,1540244661.0,41.177,-75.41819"
163949391	",1057648774493937665,0.2023,1540998092.0,32.78864,-97.3488"
163955016	",1051752925268242439,0.0772,1539592412.0,40.797,-73.949"
163976804	",1049366659885162501,0.4019,1539023482.0,47.6046,-122.3308', ',1057396474542202880,0.3182,1540937939.0,43.0373,-87.9188"
163984167	",1052301980603826176,0.0,1539723317.0,39.7382738,-89.7017638', ',1052976890250588160,0.0,1539884228.0,39.7382738,-89.7017638', ',1051939328492883968,0.0772,1539636854.0,39.7382738,-89.7017638"
163984433	",1046882289714515968,0.8519,1538431162.0,43.6187102,-116.2146068"
163984635	",1051164380518264832,0.8519,1539452092.0,45.5627429,-94.9472391', ',1049368161429086208,0.0772,1539023840.0,45.4651346,-94.2515552', ',1052252508792344577,0.0,1539711522.0,45.4651346,-94.2515552"
163985772	",1049061348095680512,0.0,1538950690.0,44.0682019,-114.7420408"
163991925	",1046874198935650304,0.5859,1538429233.0,26.2707,-80.2592"
1640041512	",1052654612526850048,-0.1027,1539807391.0,32.7155,-117.1585"
16401813	",1050854257870684162,0.6166,1539378153.0,36.14307287,-115.20747927"
16403134	",1048305370937139200,0.0,1538770451.0,40.72611111,-73.98138889"
164034912	",1048775825057894401,0.0,1538882616.0,40.7565631,-74.0034466"
16405081	",1049739038578466816,0.0,1539112264.0,47.6046,-122.3308"
164072809	",1050251720952041473,0.0,1539234497.0,42.34361,-83.21909"
16407920	",1057090562950598656,0.0,1540865004.0,38.40040953,-121.47238044"
1641152936	",1048300383901286400,0.0,1538769262.0,32.79243,-96.80374"
16412626	",1054105199986397185,0.5106,1540153238.0,27.97618063,-82.50439051"
16415280	",1050210839066640385,0.0,1539224750.0,37.92555556,-122.5275"
16415351	",1050501298783698944,0.4404,1539294001.0,40.7142,-74.0064"
164161062	",1048326812244295680,0.6369,1538775563.0,40.7565631,-74.0034466"
